username1,pagetitle1,pagetitle2,counter,hop,nhop
Boo ya koo,Talk:Capcom,Talk:Main Page,695,-1,0
Boo ya koo,Talk:Main Page,Talk:Fandango (wrestler),696,-1,0
Dellagon,Double lift,User talk:EvilHamster43,941,-1,0
20znussenbaum,Small,User talk:20znussenbaum,1035,-1,0
Jeulina,Wikipedia:Sandbox,User talk:In Transit,1107,-1,0
HarrisonSheedy,User talk:HarrisonSheedy,Newport Civil Service F.C.,1132,1,1
Rarity0701,User:Rarity0701/Taylor Williamson,User:Loriendrew,1295,-1,0
Transpose-4,Swiss roll,User talk:Transpose-4,1372,-1,0
Rob6193,Talk:Main Page,User:Rob6193,1505,-1,0
Lucarad1,User:Lucarad1,Spanish conquest of the Inca Empire,1539,-1,0
Tinylagoon007,Cube (film),User talk:A930913,1611,-1,0
Tinylagoon007,User talk:A930913,Cube (film series),1612,-1,0
Tinylagoon007,Cube (film series),User talk:Tinylagoon007,1614,-1,0
Thewolfman123,Portal:Society/Selected quote/23,Crocodilia,2008,-1,0
Whenumomcomhome,Aaron Tveit,User:Whenumomcomhome,2193,-1,0
Elko sux,Elko Middle School,User:Elko sux,2241,-1,0
Jaredrox1103,Jacksonville Jaguars,User talk:X96lee15,2522,-1,0
Ducksnort,Cleveland Browns,User:Ducksnort,2634,-1,0
Llllaaaaammmmaaaa,Season,User talk:Jim1138,2872,-1,0
Rhyden Staines,Kiltimagh,User talk:Rhyden Staines,3116,-1,0
Erb Fanatic,Porcupine,Crow,3152,2,1
Erb Fanatic,Blue-faced honeyeater,User talk:Erb Fanatic,3157,-1,0
Ilyas Gazori,User talk:Ilyas Gazori,Police dog,3377,1,1
Abenaske,Bugatti,User talk:Abenaske,3464,-1,0
Black Sabbath is awesome,User:Black Sabbath is awesome,User:Wlmg,3478,-1,0
Ihatekeane,EastEnders,User talk:Ihatekeane,3604,-1,0
Heartheebiejee94,Mamie Gummer,User talk:Lucia Black,3870,-1,0
JimBWatkin,John Smith (explorer),Wikipedia:WikiProject Guild of Copy Editors/List of participants,3928,-1,0
JimBWatkin,Wikipedia:WikiProject Guild of Copy Editors/List of participants,Aswan Dam,3929,3,1
BlahblahblahblahdonttalktomeXP,User:BlahblahblahblahdonttalktomeXP,Paleontology,3968,-1,0
BlahblahblahblahdonttalktomeXP,Talk:Vampire,User talk:Lugia2453,3970,-1,0
Johnbladeimenimenyoung,GNU General Public License,User talk:Johnbladeimenimenyoung,4073,-1,0
Laurenismyidolshanesuck,User talk:Martin451,User talk:Laurenismyidolshanesuck,4190,-1,0
Golfball620,User talk:WikiDan61,User talk:NawlinWiki/Archive 82,4482,-1,0
Lalabela,User:Lalabela/sandbox,Brandeis University,4494,-1,0
E news on celebs,Comet (programming),User:E news on celebs,4881,-1,0
E news on celebs,User:E news on celebs,Wikipedia talk:WikiProject Articles for creation/Reviewer help,4882,-1,0
Question?quest1,"Assumption Parish, Louisiana",User talk:Racerx11,5080,-1,0
RACERXV2.0,User talk:Racerx11,Louisiana,5094,3,1
Ilikethemchickenwing$,Radioactive decay,User talk:Ilikethemchickenwing$,5169,-1,0
Absurddude101,Wikipedia:Edit filter/False positives/Reports,User talk:Absurddude101,5286,-1,0
OperatorBot,User:OperatorBot,User talk:Jimbo Wales,5582,-1,0
Seatingogres,Guns N' Roses,User talk:ChakaKong,5643,-1,0
Killer kittens,List of most popular given names,Talk:Main Page,5650,-1,0
Killer kittens,Talk:Main Page,Talk:Satan,5651,5,0
Killer kittens,User:Killer kittens,Chris Speyer,5653,-1,0
Killer kittens,Chris Speyer,User talk:Deb,5655,-1,0
Killer kittens,User talk:Deb,Aztec,5656,2,1
StarOfSagittarius1,Golla (company),User talk:StarOfSagittarius1,5679,-1,0
StarOfSagittarius1,User talk:StarOfSagittarius1,System justification,5680,6,0
JamesGaming,User:JamesGaming,User:JamesGaming,5693,-1,0
JamesGaming,User:JamesGaming,Jungle,5694,-1,0
Superkid761,User:Superkid761/sandbox,List of World War II firearms,5698,-1,0
Superkid761,Miami,User talk:Superkid761,5703,-1,0
Church of India,User:Church of India,User:Church of India,5729,-1,0
Church of India,User:Church of India,User talk:Church of India,5736,-1,0
Angas04,User:Angas04,Talk:Turtle,5759,-1,0
Dirtboy 13,List of Artemis Fowl characters,User talk:Dirtboy 13,5838,-1,0
Ashfanmemehasmultiplemeanings,Constant elasticity of transformation,User talk:Ashfanmemehasmultiplemeanings,5882,-1,0
Igazori510,Service dog,User:Igazori510,5925,-1,0
Kevin12cd,"Vandorf, Ontario",User talk:Widr,5972,-1,0
Taterboy10,Wikipedia:Sandbox,User talk:Taterboy10,6089,-1,0
ImAwkward,Pikey,User talk:ImAwkward,6112,-1,0
Honeymanl,Homer the Great,User talk:Honeymanl,6248,-1,0
ThulinB,Jimmy Wales,User talk:Jarkeld,6277,-1,0
ThulinB,Jimmy Wales,User talk:ThulinB,6279,-1,0
Squidtennisballs,Megasus,Downtown New York,6284,3,1
Squidtennisballs,Downtown New York,Brian O'Malley,6285,4,0
FallandSpringOlympics,2020 Winter Youth Olympics,User talk:FallandSpringOlympics,6311,-1,0
FallandSpringOlympics,User talk:FallandSpringOlympics,2018 Winter Paralympics,6313,4,0
FallandSpringOlympics,Talk:AFC U-19 Women's Championship,2019 FIFA U-17 World Cup,6401,-1,0
FallandSpringOlympics,Talk:2018 FIFA U-20 Women's World Cup,2016 Summer Olympics torch relay,6408,-1,0
FallandSpringOlympics,2016 Summer Olympics torch relay,Pan Arab Games,6417,3,1
Duke of yolo,User talk:Duke of yolo,Talk:Maine,6444,-1,0
Rimsource,Dow Chemical Company,User talk:C.Fred,6491,-1,0
Thatswhatshesaid22,Rhodes Scholarship,User talk:Thatswhatshesaid22,6537,-1,0
Dylan Jacob,The Gambia,Collection Lot,6641,2,1
Dylan Jacob,User:Dylan Jacob/Status,AS-90,6644,-1,0
Dylan Jacob,User talk:USAF Brett,Online yoga classes,6660,-1,0
Dylan Jacob,User:Dylan Jacob/Status,2011 Canadian federal election voter suppression scandal,6662,-1,0
Anon Nate,User:JohnCD,User talk:JohnCD,6683,-1,0
Thegreatpoweruti,Chris Noth,"WWE TLC: Tables, Ladders & Chairs (2013)",6701,4,0
Thegreatpoweruti,"WWE TLC: Tables, Ladders & Chairs (2013)","WWE TLC: Tables, Ladders & Chairs",6703,2,1
Sabresfan9715,Wikipedia:Edit filter/False positives/Reports,Keith Olbermann,6945,4,0
Mohammed Carlyle,User talk:115.135.180.111,File:Sex intercourse.jpg,6974,-1,0
Survivorfan1995,Once Upon a Time in Mexico,Bond 24,7230,3,1
Survivorfan1995,Michael Skupin,Rupert Boneham,7275,2,1
Survivorfan1995,Kim Spradlin,Candice Cody,7298,3,1
Survivorfan1995,Candice Cody,Cirie Fields,7306,1,1
Survivorfan1995,From Russia with Love (film),User talk:71.194.184.197,7344,-1,0
Survivorfan1995,User talk:71.194.184.197,Wikipedia:Categories for discussion/Log/2013 November 27,7345,-1,0
Survivorfan1995,Wikipedia:Categories for discussion/Log/2013 November 27,User talk:69.205.21.233,7346,-1,0
Survivorfan1995,User talk:69.205.21.233,Rob Cesternino,7347,5,0
Survivorfan1995,Survivor (U.S. TV series),User talk:Musdan77,7400,-1,0
Survivorfan1995,Die Another Day,User talk:121.45.209.11,7410,-1,0
Survivorfan1995,Paul Walker,User talk:72.106.148.200,7476,-1,0
Survivorfan1995,Category:Parkour in film,User talk:96.242.233.234,7502,-1,0
Survivorfan1995,Quantum of Solace,User talk:Trinitrotoluol93,7557,-1,0
Survivorfan1995,Shane Powers,User talk:2602:306:CE9E:C0E0:222:41FF:FE30:2516,7593,-1,0
Survivorfan1995,User talk:2602:306:CE9E:C0E0:222:41FF:FE30:2516,User talk:74.103.58.9,7594,-1,0
Survivorfan1995,Quantum of Solace,User talk:Aidensdaddy2k9,7615,-1,0
Survivorfan1995,Survivor: Blood vs. Water,User talk:58.161.139.253,7619,-1,0
Survivorfan1995,User talk:71.7.217.88,User talk:174.118.73.41,7627,-1,0
Survivorfan1995,User talk:78.133.45.148,Talk:Survivor (U.S. TV series),7634,-1,0
Survivorfan1995,User talk:96.239.36.81,Tyson Apostol,7667,5,0
Survivorfan1995,User talk:99.164.161.151,Parkour,7700,4,0
Survivorfan1995,User talk:50.53.102.146,Galang,7753,8,0
Survivorfan1995,Die Another Day,User talk:SchroCat,7877,5,0
Survivorfan1995,Wikipedia:Help desk,Template talk:Survivor (U.S. TV series) contestants,7927,4,0
Survivorfan1995,Template talk:Survivor (U.S. TV series) contestants,User talk:Mark Arsten,7928,-1,0
Survivorfan1995,User talk:Mark Arsten,User talk:JamesBWatson,7929,-1,0
Survivorfan1995,Survivor: Borneo,Wikipedia:Articles for deletion/Yau-Man Chan,7981,-1,0
Survivorfan1995,Gervase Peterson,Wikipedia:Articles for deletion/Gervase Peterson,7988,-1,0
Survivorfan1995,Wikipedia:Articles for deletion/Gervase Peterson,Filming of James Bond,7989,-1,0
Survivorfan1995,User talk:Binksternet,User talk:Loriendrew,8071,-1,0
Survivorfan1995,User talk:Black Kite,User:Survivorfan1995/sandbox,8077,-1,0
Survivorfan1995,List of Die Another Day characters,SPECTRE,8184,2,1
Survivorfan1995,User:Survivorfan1995/sandbox,User talk:The Ifes,8347,-1,0
Survivorfan1995,User talk:68.150.33.76,Penelope Garcia,8356,5,0
Survivorfan1995,User talk:Gloss,User:Survivorfan1995/sandbox2,8422,-1,0
Survivorfan1995,User talk:Gloss,"Cliff Robinson (basketball, born 1966)",8424,3,1
Survivorfan1995,List of CSI: Crime Scene Investigation characters,User talk:170.148.69.140,8488,-1,0
Survivorfan1995,Amanda Kimmel,User talk:115.134.127.19,8491,-1,0
Survivorfan1995,User:Survivorfan1995/sandbox2,Wikipedia:Sockpuppet investigations/Christianity922,8505,-1,0
Survivorfan1995,"El Paso, Texas",User talk:Methychroma,8625,-1,0
Survivorfan1995,"El Paso, Texas",User talk:Joeatnmsu,8719,-1,0
Survivorfan1995,User talk:Gloss,User talk:154.20.78.138,8797,-1,0
Survivorfan1995,Tyson Apostol,User talk:Joe Decker,8837,-1,0
Survivorfan1995,Survivor (TV series),User talk:174.50.83.203,8853,-1,0
Survivorfan1995,User talk:24.212.179.143,Julian Assange,8872,4,0
Survivorfan1995,Wikipedia:Articles for deletion/Russell Hantz (5th nomination),User talk:160.7.52.114,8929,-1,0
Survivorfan1995,User talk:Binksternet,Camille Montes,8931,4,0
Survivorfan1995,Wikipedia talk:Articles for deletion/Russell Hantz (5th nomination),Strawberry Fields,8934,-1,0
Survivorfan1995,Wikipedia:Articles for deletion/Russell Hantz (5th nomination),User talk:Dobbyelf62,8936,-1,0
Survivorfan1995,User talk:Dobbyelf62,User talk:Frietjes,8937,-1,0
Survivorfan1995,Sandra Diaz-Twine,User talk:BF Fischer,8949,-1,0
Survivorfan1995,Richard Hatch (Survivor contestant),Francesca Hogi,8951,2,1
Survivorfan1995,Casino Royale (2006 film),Russell hantz,8972,4,0
Survivorfan1995,User talk:Gloss,User talk:24.72.210.195,9033,-1,0
Survivorfan1995,User talk:74.108.109.188,List of Saraiki tribes,9046,-1,0
Survivorfan1995,CSI: Crime Scene Investigation (season 14),Lone gunman theory,9059,3,1
Survivorfan1995,"El Paso, Texas",User talk:130.95.16.17,9091,-1,0
Survivorfan1995,User talk:JamesBWatson,Resurrection (U.S. TV series),9103,3,1
Survivorfan1995,List of Criminal Minds episodes,User talk:79.147.188.198,9120,-1,0
Survivorfan1995,User talk:207.224.97.68,Desert,9122,4,0
Survivorfan1995,User talk:129.108.96.153,Talk:Google Street View,9140,-1,0
Survivorfan1995,Chase Rice,User talk:Psychonaut,9160,-1,0
Survivorfan1995,User talk:Rwelten,User talk:203.177.166.122,9167,-1,0
Newbluejeans,Lucas Moura,User talk:Newbluejeans,9212,-1,0
Newbluejeans,User talk:Newbluejeans,Jürgen Klopp,9213,-1,0
Newbluejeans,User talk:Newbluejeans,Assault on Precinct 13 (2005 film),9218,-1,0
Archimaredes on a train,User:Archimaredes on a train,VirtualBox,9229,-1,0
TheZane323,User:TheZane323/sandbox,File talk:World Wine Areas.jpg,9275,-1,0
TheZane323,File talk:World Wine Areas.jpg,Suwon,9276,-1,0
LibbyCannedy,User:LibbyCannedy,Athletics at the 2012 Summer Olympics – Men's 4 × 100 metres relay,9299,-1,0
Ji Tarkan,User:Ji Tarkan,Daniel Craig,9345,-1,0
Junebea1,Bad Girls Club (season 7),User talk:Junebea1,9484,-1,0
Yaik9a,2008 Mumbai attacks,User talk:IRP,9899,-1,0
Johanaragelono,Wikipedia:Department of Fun/Word Association/Players,Strawberry,10014,3,1
