username1,pagetitle1,pagetitle2,counter,hop,nhop
Ozgunner,Paul Walker,Coon cheese,8512,5,0
OneHappyTaco,Talk:Ötzi,Talk:Assyria,8514,-1,0
OneHappyTaco,Assyria,Abu Simbel temples,8516,2,1
OneHappyTaco,Abu Simbel temples,Maserati Birdcage 75th,8518,4,0
OneHappyTaco,Maserati Birdcage 75th,Rwandan Genocide,8519,4,0
Braniac813,San Francisco,Acorn,8524,3,1
Kakmolrs,Wilfried Zaha,Jacques Haeko,8526,4,0
Kakmolrs,2014 FIFA World Cup qualification,Ibrahim Lodi,8529,4,0
Kakmolrs,Ibrahim Lodi,2012–13 Premier League,8530,4,0
Kakmolrs,Ibrahim Lodi,Deon McCaulay,8532,4,0
Ninja76123,"Hemmatabad, Bakharz",Flamingo,8545,3,1
Ninja76123,Flamingo,Peanut allergy,8550,3,1
Ninja76123,Peanut allergy,Zinnia,8551,3,1
MightymanTB,Pop art,Pop art,8557,0,1
MightymanTB,Pop art,Immanuel Kant,8560,3,1
MightymanTB,Immanuel Kant,Danny Cipriani,8561,4,0
Avocado2509,Magic: The Gathering,Wikipedia:Requests for permissions/Confirmed,8567,-1,0
Avocado2509,Canada,Stelio Zupancich,8570,4,0
Avocado2509,Star Wars Episode III: Revenge of the Sith,"Woodbridge, Ontario",8576,3,1
Avocado2509,"Woodbridge, Ontario",Columbian Squires,8577,3,1
XXNIMXx,Red rain in Kerala,Nim,8594,3,1
Dantheman567,List of United Kingdom by-elections (1931–50),Kai Puolamäki,8603,4,0
Dantheman567,Indianola Junior High School,Borut Pahor,8606,4,0
Dantheman567,Borut Pahor,Robert E. Lee,8607,3,1
Dantheman567,Robert E. Lee,Selena,8609,3,1
Johnsc12,Nahnu Jund Allah Jund Al-watan,As-Salam al-Amiri,8613,4,0
Johnsc12,As-Salam al-Amiri,Mawtini,8616,2,1
Johnsc12,Mawtini,Yemeni unification,8617,3,1
Johnsc12,Yemeni unification,Foreign relations of Libya,8618,3,1
Johnsc12,Foreign relations of Libya,Battle of Sana'a (2011),8619,3,1
Johnsc12,Battle of Sana'a (2011),National Anthem of the Islamic Republic of Iran,8620,3,1
Johnsc12,Mawtini,Humat al-Hima,8624,3,1
Johnsc12,Humat al-Hima,Flag of Syria,8625,3,1
Johnsc12,Flag of Syria,Qaumi Taranah,8626,3,1
Johnsc12,Humat al-Hima,Ey Reqîb,8628,2,1
Johnsc12,Ey Reqîb,Lebanese National Anthem,8630,2,1
Johnsc12,Lebanese National Anthem,Bahrainona,8631,1,1
Johnsc12,Bahrainona,Ba'athist Iraq,8647,3,1
Johnsc12,Ey Reqîb,Flag of Qatar,8649,3,1
Johnsc12,Flag of Qatar,Timeline of the 2011 Libyan Civil War and military intervention (19 March–May),8650,3,1
Johnsc12,Humat al-Hima,Cherifian Anthem,8661,1,1
Johnsc12,Cherifian Anthem,Oman,8664,2,1
Johnsc12,As-Salam al-Amiri,Afghanistan National Television,8672,4,0
Johnsc12,Lebanese National Anthem,Yemen,8676,2,1
Johnsc12,Yemen,Vladimir Putin,8677,2,1
Johnsc12,Vladimir Putin,Bashar al-Assad,8678,1,1
Johnsc12,Ali Farzat,As-Salam as-Sultani,8682,3,1
Johnsc12,Lebanese National Anthem,Wikipedia:WikiProject Military history/Members/Active,8692,-1,0
Johnsc12,Wikipedia:WikiProject Military history/Members/Active,Tunisian Revolution,8693,3,1
Johnsc12,Tunisian Revolution,Afghan National Anthem,8694,3,1
Johnsc12,Afghan National Anthem,"Libya, Libya, Libya",8695,2,1
Johnsc12,Kassaman,Richard M. Daley,8699,4,0
Johnsc12,Richard M. Daley,Flag of Pakistan,8700,3,1
Johnsc12,Humat al-Hima,Sana'a,8711,3,1
Johnsc12,Sana'a,National Anthem of Russia,8712,3,1
Johnsc12,National Anthem of Russia,Humat ad-Diyar,8713,2,1
Johnsc12,Middle East,Flag of South Sudan,8730,3,1
Johnsc12,Flag of South Sudan,Rifaat al-Assad,8733,4,0
Johnsc12,Rifaat al-Assad,Flag of Eritrea,8734,3,1
Johnsc12,Flag of Eritrea,Flag of Israel,8735,3,1
Johnsc12,Flag of Israel,Ishy Bilady,8736,3,1
Johnsc12,Ishy Bilady,Flag of East Timor,8737,3,1
Johnsc12,Flag of Canada,Reza Shah's mausoleum,8739,4,0
Johnsc12,Reza Shah's mausoleum,Flag of Brunei,8740,4,0
Johnsc12,Nahnu Jund Allah Jund Al-watan,Flag of Jordan,8745,2,1
Johnsc12,Flag of Jordan,List of sovereign states,8746,3,1
Johnsc12,List of sovereign states,National seal of the Comoros,8747,2,1
Johnsc12,Coats of arms and emblems of Africa,Flag of Seychelles,8750,2,1
Johnsc12,Flag of Seychelles,Amar Sonar Bangla,8751,3,1
Johnsc12,Amar Sonar Bangla,CNBC Arabiya,8753,3,1
Johnsc12,CNBC Arabiya,National Anthem of Kuwait,8754,4,0
Johnsc12,National Anthem of Kuwait,National anthem of South Africa,8757,4,0
Johnsc12,National anthem of South Africa,Hamad bin Isa Al Khalifa,8758,3,1
Johnsc12,Brahim Dahane,Tunisia,8760,3,1
Johnsc12,Tunisia,Palestinian flag,8761,3,1
Johnsc12,Flag of Libya,Susan Carpenter-McMillan,8763,4,0
Johnsc12,Susan Carpenter-McMillan,Flag of North Korea,8764,4,0
Johnsc12,Flag of North Korea,Chancellor of Germany (1949–),8765,3,1
Johnsc12,Chancellor of Germany (1949–),Flag of Australia,8766,3,1
Johnsc12,Kassaman,Flag of Armenia,8768,3,1
Johnsc12,Flag of Armenia,Constitution of the United Arab Emirates,8769,3,1
Johnsc12,Flag of Libya,Flag of the Philippines,8771,2,1
Johnsc12,Flag of Libya,Flag of the Democratic Republic of the Congo,8773,1,1
Johnsc12,Flag of Slovenia,Basmala,8777,3,1
Johnsc12,Basmala,National anthem of Yemen,8778,3,1
Johnsc12,National anthem of Yemen,Algeria,8779,3,1
Johnsc12,National anthem of South Africa,National Liberation Front (Algeria),8783,3,1
Johnsc12,National Liberation Front (Algeria),Jordan,8784,2,1
Johnsc12,Jordan,Lesotho Fatse La Bontata Rona,8786,3,1
Johnsc12,As-Salam al-Amiri,Imperial Crypt,8788,4,0
Johnsc12,National seal of the Comoros,Pakistan,8792,2,1
Johnsc12,Coats of arms and emblems of Africa,User:آرمان,8795,-1,0
Johnsc12,User:آرمان,Die Stem van Suid-Afrika,8796,-1,0
Johnsc12,Die Stem van Suid-Afrika,Erivan Khanate,8797,3,1
Johnsc12,Udzima wa ya Masiwa,Abd Rabbuh Mansur Hadi,8799,3,1
Johnsc12,Abd Rabbuh Mansur Hadi,Moufdi Zakaria,8800,3,1
Johnsc12,Moufdi Zakaria,Allahu Akbar (anthem),8801,3,1
Johnsc12,Tunisia,Eslami ya Misr,8805,3,1
Johnsc12,Eslami ya Misr,Flag of Mexico,8808,4,0
Johnsc12,National Liberation Front (Algeria),Il Canto degli Italiani,8813,3,1
Johnsc12,Kassaman,Umm as Sabaan,8817,4,0
Johnsc12,Kassaman,Al-Salt,8819,3,1
Johnsc12,Allahu Akbar (anthem),Isaias Afwerki,8822,3,1
Johnsc12,Allahu Akbar (anthem),Nelson Mandela,8824,2,1
Johnsc12,Nelson Mandela,United Arab Emirates,8825,2,1
Johnsc12,Allahu Akbar (anthem),Mohamed Morsi,8830,2,1
Johnsc12,Allahu Akbar (anthem),List of heads of government of Libya,8838,2,1
Johnsc12,List of heads of government of Libya,Abdul Karim Abdullah al-Arashi,8842,3,1
Johnsc12,List of heads of government of Libya,Flag of Azerbaijan,8844,4,0
Johnsc12,Azərbaycan marşı,National Anthem of the Dominican Republic,8847,2,1
Johnsc12,National Anthem of the Dominican Republic,Ottoman Empire,8849,3,1
Johnsc12,National Anthem of the Dominican Republic,Louis XVI of France,8852,3,1
Johnsc12,Louis XVI of France,Allah Peliharakan Sultan,8853,3,1
Johnsc12,Allah Peliharakan Sultan,Anthem of the Azerbaijan Soviet Socialist Republic,8854,1,1
Johnsc12,Anthem of the Azerbaijan Soviet Socialist Republic,Anthem of the Georgian Soviet Socialist Republic,8855,1,1
Johnsc12,Anthem of the Georgian Soviet Socialist Republic,Flag of Chile,8856,3,1
Johnsc12,Flag of Chile,Flag of Georgia (country),8857,2,1
Johnsc12,Flag of Georgia (country),Wikipedia:WikiProject Military history/Coordinators/September 2012,8858,-1,0
Johnsc12,Wikipedia:WikiProject Military history/Coordinators/September 2012,Ministry of Emergency Situations (Azerbaijan),8859,4,0
Johnsc12,Ministry of Emergency Situations (Azerbaijan),The Star-Spangled Banner,8860,2,1
Johnsc12,Wikipedia:WikiProject Military history/Coordinators/September 2012,Wikipedia:WikiProject Zimbabwe/Members,8862,-1,0
Johnsc12,Ottoman Empire,National Anthem of the Kyrgyz Republic,8864,3,1
Johnsc12,National Anthem of the Kyrgyz Republic,Iranian Revolution,8865,3,1
Johnsc12,Iranian Revolution,State Anthem of the Soviet Union,8866,2,1
Johnsc12,Wikipedia:WikiProject Military history/Coordinators/September 2012,Surudi Milli,8868,4,0
Johnsc12,Surudi Milli,Anthem of Transnistria,8871,2,1
Johnsc12,Anthem of Transnistria,National Anthem of South Ossetia,8872,1,1
Johnsc12,National Anthem of South Ossetia,Hymn to Liberty,8873,2,1
Johnsc12,Anthem of Transnistria,Pionersky Radar Station,8878,4,0
Johnsc12,National Anthem of South Ossetia,Petrograd Soviet,8880,3,1
Johnsc12,National Anthem of South Ossetia,People's Liberation Army,8882,3,1
Johnsc12,National Anthem of South Ossetia,Roh Moo-hyun,8884,4,0
Johnsc12,Roh Moo-hyun,Wikipedia:WikiProject Ossetia,8885,-1,0
Johnsc12,National Anthem of South Ossetia,Dubăsari,8890,3,1
Johnsc12,Dubăsari,United States Ambassador to Libya,8891,4,0
Johnsc12,United States Ambassador to Libya,"Oj, svijetla majska zoro",8893,3,1
Johnsc12,"Oj, svijetla majska zoro",Tiến Quân Ca,8895,3,1
Johnsc12,Tiến Quân Ca,"Nevada elections, 2012",8899,5,0
Johnsc12,"Nevada elections, 2012",Benny Benson,8901,4,0
Johnsc12,Benny Benson,Cobalt blue,8902,3,1
Johnsc12,Cobalt blue,Planet Hollywood Resort & Casino,8904,3,1
Johnsc12,Planet Hollywood Resort & Casino,National Anthem of Uruguay,8910,4,0
Johnsc12,National Anthem of Uruguay,President of Argentina,8911,2,1
Johnsc12,President of Argentina,Barack Obama,8912,3,1
Gagasmell,Dinner,Old Spice,8920,4,0
Fartman1001,Jedi,Spokane people,8923,3,1
Fartman1001,Spokane people,Death Star,8925,4,0
Trudog00,Oil stick,Wicca,8929,3,1
Beefyted69,Ted Leonsis,User talk:Beefyted69,4,-1,0
Username314159,Greece,User talk:Username314159,47,-1,0
Fake2.0,Portal:Arts/Featured biography/13,Ramaria botrytis,64,-1,0
MyThrowawayAccount,Yahoo! Mobile,User talk:MyThrowawayAccount,364,-1,0
SalHatena,User talk:Yintan,User talk:SalHatena,547,-1,0
Cameronpeattie,User:Cameronpeattie/sandbox,Antoni Gaudí,603,-1,0
Josecardoza,User talk:Nick 24b,User talk:Fingerelevenfanatic9,782,-1,0
Itsakitten,User talk:Itsakitten,"Pryor Creek, Oklahoma",802,-1,0
Lukeluv69,Diversity factor,User talk:Keri,829,-1,0
FelipeCaraVieja,Michelle Williams (singer),User talk:Excirial,895,-1,0
FelipeCaraVieja,Michelle Williams (singer),User talk:FelipeCaraVieja,897,-1,0
Wtfboom814,Kokeshi,User talk:Wtfboom814,1040,-1,0
Malcon 95,Malaysian Army,User:Malcon 95,1051,-1,0
Malcon 95,Malaysian Army,User talk:Malcon 95,1065,-1,0
Spyke12,User:Spyke12,Reykjavik to Rotterdam (2007),1160,-1,0
Preshil2012,Peter Siddle,User talk:Preshil2012,1211,-1,0
TAMMYWENA,Tim Riley (radio personality),User talk:NawlinWiki/Archive 77,1253,-1,0
Tepid Glitter,User:Tepid Glitter,Orange juice,1270,-1,0
Fingerelevenfanatic9,Cobalt(II) bromide,User:Fingerelevenfanatic9,1300,-1,0
DoctorHenryHowardHolmes,Wikipedia:Articles for deletion/Pasquale Cafaro,Communist Russia,1457,-1,0
DoctorHenryHowardHolmes,Communist Russia,User talk:DoctorHenryHowardHolmes,1466,-1,0
DoctorHenryHowardHolmes,Ronald L. Thompson,Wikipedia:Articles for deletion/Andrés Thomas Conteris (2nd nomination),1473,-1,0
DoctorHenryHowardHolmes,Wikipedia:Articles for deletion/Andrés Thomas Conteris (2nd nomination),Pasquale Cafaro,1477,5,0
Madibff,User talk:96.4.40.226,Talk:Main Page,1647,-1,0
Madibff,Talk:Main Page,User talk:Madibff,1648,-1,0
Biolifeline,Index of health articles,User talk:Biolifeline,1775,-1,0
Cole240269,User:Cole240269,Chester Gaylord,1813,-1,0
Sharpspike77,Salting the earth,User talk:Sharpspike77,1876,-1,0
Gifara,Diary of a Wimpy Kid (series),User talk:Gifara,1922,-1,0
Kingmandude,User talk:Kingmandude,United States emission standards,1942,1,1
Kingmandude,User talk:Kingmandude,Environmental science,1945,3,1
Hole hais,Sesame Street,User talk:SQGibbon,1964,-1,0
Muytr,The Amazing Race 22,User talk:Ryulong,2002,-1,0
Jonathane71,Jan Mayen,User talk:Jonathane71,2032,-1,0
Tbob84,Penny (The Big Bang Theory),User talk:Tbob84,2178,-1,0
Tbob84,User talk:Tbob84,Shell (projectile),2179,-1,0
Nikkoooo,User talk:JohnCD,User talk:Nikkoooo,2466,-1,0
Poopman16,Lateran Council (769),User talk:Mikemoral,2584,-1,0
Isateach,Dark energy,User talk:Isateach,2623,-1,0
Jinkura2,Wikipedia talk:Edit filter/False positives,User talk:Jinkura2,2694,-1,0
Vilano XIII,World War I casualties,User talk:Vilano XIII,2774,-1,0
Vilano XIII,User talk:Vilano XIII,User talk:Woogie10w,2775,-1,0
Electricfire12,List of Rock Band Network 2.0 songs,User:Electricfire12/sandbox,2942,-1,0
Electricfire12,User:Electricfire12/sandbox,User:Electricfire12,2943,-1,0
Odzhion,Marcel Marceau,User talk:Odzhion,3033,-1,0
HannahPavina,User talk:HannahPavina,User talk:76.88.20.150,3068,-1,0
Joemamma1025,Emerson Drive,User talk:WikiDan61,3186,-1,0
Imaginationff,International Indian Film Academy Awards,Hottest New Director,3474,2,1
Imaginationff,List of awards and nominations received by Avika Gor,Uttaran,3477,2,1
Anarcho-syndikalist101,OpIsrael,User talk:Kathovo,3622,-1,0
Qazwsxedcrfvtgbyhnujmikolp5,Mosquito,User talk:Qazwsxedcrfvtgbyhnujmikolp5,3799,-1,0
Pen.cil.80,User talk:Pen.cil.80,Jiiva,4014,5,0
Pen.cil.80,Biju Menon,User talk:TheRedPenOfDoom,4045,-1,0
Pen.cil.80,Vishal (actor),User talk:Solarra/Archive 4,4055,-1,0
Qwertyasdfqwertyfdsa,Pen,User talk:Materialscientist,4093,-1,0
Qwertyasdfqwertyfdsa,User talk:Materialscientist,Plasma (physics),4094,3,1
MhmmIbet,Suicide of Amanda Todd,User talk:MhmmIbet,4239,-1,0
Realanimals,User:Realanimals,User:Realanimals/sandbox,4274,-1,0
Awikimegamandude,Chatroulette,User talk:Awikimegamandude,4398,-1,0
Stevie sarah louise,Roly,User talk:AnemoneProjectors,4532,-1,0
Stevie sarah louise,List of Hollyoaks characters (2013),User:Stevie sarah louise,4550,-1,0
Stevie sarah louise,User:Stevie sarah louise,David Cameron,4551,-1,0
Stevie sarah louise,User:Stevie sarah louise,Tyler Moon,4598,-1,0
Stevie sarah louise,User:Stevie sarah louise,Spencer Gray,4608,-1,0
Stevie sarah louise,User:Stevie sarah louise,User talk:Raintheone,4622,-1,0
Stevie sarah louise,User talk:Raintheone,Eddie Moon,4623,2,1
Stevie sarah louise,User:Stevie sarah louise,Ste Hay,4636,-1,0
Kord Kakurios,User talk:Jimbo Wales,Karelian ssr,4670,-1,0
Kord Kakurios,Wikipedia talk:Child protection,Ginseng coffee,4675,5,0
JESLabour,User talk:Peridon,User:Peridon,4681,-1,0
JESLabour,User talk:Peridon,Conservative Party (UK),4686,-1,0
JESLabour,User talk:Peridon,Southend-on-Sea Borough Council,4689,-1,0
Montyman21,User:Montyman21/sandbox,Bengal tiger,4698,-1,0
Jacktraynor98,User talk:Raul654,"Arthur Wellesley, 1st Duke of Wellington",4718,3,1
JadeGuardian,Video Game,User talk:JadeGuardian,5185,-1,0
JadeGuardian,User talk:JadeGuardian,Bonobo,5186,-1,0
JadeGuardian,Wikipedia:Administrator intervention against vandalism,User talk:Blackguard SF,5369,-1,0
JadeGuardian,User talk:Kcawesome,Klaus Kubinger,5400,-1,0
JadeGuardian,User talk:JadeGuardian,Pikachu,5409,-1,0
Meysam salehe,Persepam Madura United,Persepam madura united,5452,1,1
Meysam salehe,Persepam madura united,Shahin bushehr F.C.,5454,4,0
Meysam salehe,Persepam Madura United F.C.,Sepahan Novin F.C.,5457,4,0
Meysam salehe,Sepahan Novin F.C.,2012–13 Indonesia super league,5458,3,1
Meysam salehe,2012–13 Indonesia super league,Sepahan esfahan F.C.,5459,2,1
Meysam salehe,Sepahan esfahan F.C.,Persepam madura united F.C.,5460,2,1
Meysam salehe,Sepahan novin F.C.,Pasargad tehran F.C.,5463,2,1
Meysam salehe,Persepam Madura United,User talk:Meysam salehe,5468,-1,0
Blacklisting,Red Bee Media,User:Bbb2007,5670,-1,0
Blacklisting,Really (TV channel),User talk:Blacklisting,5692,-1,0
Indikamonatheiya,Dutch language,User talk:Indikamonatheiya,5698,-1,0
Tom01011,User:Tom01011,Taraxacum,5732,-1,0
Uhuhhello,User talk:Uhuhhello,Pervez Musharraf,5780,4,0
Clardak,User talk:Natg 19,"United Kingdom local elections, 2014",5864,3,1
Baraq Osama,Talk:Cher,User talk:Baraq Osama,5925,-1,0
Mabraham21,North Dakota,User talk:Mabraham21,5966,-1,0
Mitch1134,Punics,User talk:Mitch1134,6389,-1,0
King Shawn158,User talk:King Shawn158,Chief Keef,6478,-1,0
CommunistCanuck,"Stanley, Falkland Islands",User:CommunistCanuck,6519,-1,0
CommunistCanuck,User:CommunistCanuck,John A. Macdonald,6549,-1,0
Tipu Sultan Rules!!,Berbera,User talk:Basalisk,6587,-1,0
Tipu Sultan Rules!!,User talk:Basalisk,Battle of Turnhout (1789),6588,-1,0
Tomoni111,Buffalo wing,User talk:Tomoni111,6663,-1,0
Reillybuster,User talk:207.139.193.xxx,Iraniella,6764,-1,0
Ascendah,Doner kebab,User talk:Blueboar,6892,-1,0
Ascendah,User talk:Blueboar,Cats in ancient Egypt,6896,-1,0
Ascendah,Cats in ancient Egypt,Talk:Palladium as an investment,6897,-1,0
Ascendah,Talk:Palladium as an investment,User talk:DragonflySixtyseven,6898,-1,0
Ascendah,User talk:DragonflySixtyseven,User talk:Faizan,6899,-1,0
Ascendah,User talk:Blueboar,Talk:Wayne Madsen,6903,-1,0
Ascendah,Talk:Palladium as an investment,User talk:Arthur Rubin,6905,-1,0
Ascendah,Talk:Palladium as an investment,Talk:Polish Plumber,6914,-1,0
Sexy Beast Rhys Plucknett,Mark McGough,User talk:Sexy Beast Rhys Plucknett,6944,-1,0
Sexy Beast Rhys Plucknett,User talk:Sexy Beast Rhys Plucknett,Adolescence,6946,1,1
Petermusngi,DZIS-TV,DWBG-TV,6982,1,1
Sabbott15,User:Sabbott15,Tropic Thunder,6993,-1,0
Samsides13,User talk:Jax 0677,Wrexham F.C.,7151,4,0
Samsides13,User:Samsides13,Newport County A.F.C.,7158,-1,0
Nursetodd,Brian Camenker,Soledad O'Brien,7342,3,1
Supson123,User talk:Supson123,User talk:Supson123,7344,-1,0
Supson123,User talk:Supson123,Lebanese National Anthem,7346,-1,0
Supson123,Justin Tuveri,User:Supson123,7349,-1,0
Supson123,User:Supson123,Barack Obama,7351,-1,0
Derreberryj,Mecklenburg Resolves,User:Derreberryj/sandbox,7360,-1,0
Wilson888,Brand New Eyes World Tour,User:Wilson888/sandbox,7364,-1,0
Wilson888,User:Wilson888/sandbox,Terraza del C.C.C.T.,7377,1,1
Wilson888,User:Wilson888/sandbox,Gold Cobra Tour,7431,2,1
Wilson888,User:Wilson888/sandbox,The MDNA Tour,7463,2,1
Wilson888,User:Wilson888/sandbox,Estadio de Fútbol de la Universidad Simón Bolívar,7488,2,1
Wilson888,User:Wilson888/sandbox,Supremo (album),7518,4,0
Wilson888,User:Wilson888/sandbox,Jessie J,7522,2,1
Wilson888,User:Wilson888/sandbox,List of indoor arenas,7539,2,1
Wilson888,User:Wilson888/sandbox,Total Drama,7557,3,1
Wilson888,User:Wilson888/sandbox,Template:PremiosMTVLatinoamérica,7659,3,1
Wilson888,User:Wilson888/sandbox,Payphone (song),7724,3,1
Wilson888,Payphone (song),List of Pop Rock General number-one singles of 2013,7728,-1,0
Wilson888,List of Pop Rock General number-one singles of 2013,List of Pop Rock General number-one singles of 2012,7730,-1,0
Wilson888,List of Pop Rock General number-one singles of 2012,Justin Timberlake discography,7731,-1,0
Wilson888,List of Pop Rock General number-one singles of 2012,55th Annual Grammy Awards,7736,-1,0
Wilson888,List of Pop Rock General number-one singles of 2012,List of Pop Rock General number-one singles of 2007,7752,-1,0
Wilson888,List of Pop Rock General number-one singles of 2007,List of Pop Rock General number-one singles of 2011,7754,-1,0
Wilson888,List of Pop Rock General number-one singles of 2011,List of Pop Rock General number-one singles of the 2010s,7755,-1,0
Wilson888,List of Pop Rock General number-one singles of the 2010s,List of Pop Rock General number-one singles of 2008,7756,2,1
Wilson888,List of Pop Rock General number-one singles of 2011,List of Pop Rock General number-one singles of 2009,7764,-1,0
Wilson888,List of Pop Rock General number-one singles of 2006,List of Pop Rock General number-one singles of 2004,7773,1,1
Wilson888,List of Pop Rock General number-one singles of 2004,List of Pop Rock General number-one singles of 2005,7774,1,1
Wilson888,List of Pop Rock General number-one singles of 2005,List of Pop Rock General number-one singles of 2003,7775,1,1
Wilson888,List of Pop Rock General number-one singles of 2003,List of Pop Rock General number-one singles of 2002,7776,1,1
Wilson888,List of Pop Rock General number-one singles of 2002,List of Pop Rock General number-one singles of 2001,7777,1,1
Wilson888,List of Pop Rock General number-one singles of 2001,List of Pop Rock General number-one singles of the 2000s,7778,1,1
Wilson888,Selena Gomez & the Scene discography,User:Wilson888,7794,-1,0
Danuk1984,User talk:Beve,User talk:Danuk1984,7881,-1,0
Danuk1984,User talk:Danuk1984,Robbie Williams,7882,-1,0
Danuk1984,User talk:Danuk1984,Mark Hateley,7907,-1,0
Dylanedmunds,User:Dylanedmunds,User talk:Dylanedmunds,7936,-1,0
Dylanedmunds,User:Dylanedmunds,Kebab,7940,-1,0
Jame$ pro,Wikipedia:Requested articles/music/Songs,Wikipedia:Requested articles/music/Songs,7947,-1,0
Jame$ pro,Wikipedia:Requested articles/music/Songs,Not Afraid,7949,2,1
Jame$ pro,Somewhere in the World (Altiyan Childs song),So Fresh,7952,2,1
The EthWebster,Asset pricing theory,Anne Boleyn,8161,4,0
Wipsoff,User:Wipsoff,User:Wipsoff,8177,-1,0
Wipsoff,User:Wipsoff,Julius Caesar,8186,-1,0
912doctorwho,User:912doctorwho,William the Conqueror,8269,-1,0
912doctorwho,Stacey Solomon,User talk:912doctorwho,8285,-1,0
912doctorwho,User talk:912doctorwho,Me and My Monsters,8286,4,0
912doctorwho,Hannibal,User:86.180.181.241/Thomas Ridgewell,8302,-1,0
912doctorwho,User:86.180.181.241/Thomas Ridgewell,IPhone 5,8303,-1,0
912doctorwho,IPhone 5,Minecraft Pi Edition,8313,2,1
912doctorwho,Minecraft Pi Edition,First law of thermodynamics,8319,3,1
Bluehost,Bluehost,User talk:Bonadea,8377,-1,0
Bluehost,User talk:Bonadea,User:Bluehost,8378,-1,0
WangBob,Scott Wheeler,User talk:WangBob,8383,-1,0
Pokemonlplayer,User talk:Pokemonlplayer,List of maze video games,8390,5,0
Hujgbyu,User:Hujgbyu,Anastas Ishirkov,8488,-1,0
Avocado2509,User:Avocado2509,User:Avocado2509,8563,-1,0
Avocado2509,User:Avocado2509,Quebec City,8564,-1,0
Dantheman567,Why This Kolaveri Di,User talk:Fraggle81,8601,-1,0
Dantheman567,User talk:Fraggle81,List of United Kingdom by-elections (1931–50),8602,5,0
Johnsc12,Flag of Pakistan,User:Johnsc12,8702,-1,0
Johnsc12,User:Johnsc12,Middle East,8729,-1,0
Johnsc12,User:Johnsc12,Sadeq Larijani,8742,-1,0
Johnsc12,Barack Obama,User talk:Johnsc12,8916,-1,0
