username1,pagetitle1,pagetitle2,counter,hop,nhop
Cocacola125802,Anglo-America,Salem County Special Services School District,10407,4,0
Cocacola125802,Salem County Vocational Technical Schools,Super Bowl 50,10414,3,1
Cocacola125802,Super Bowl 50,Harbor Square,10415,3,1
Cocacola125802,New York,Canada,10426,1,1
Tenisben,Rutherford B. Hayes,Joey Fatone,10430,3,1
Tenisben,Joey Fatone,Nonmetal,10431,3,1
Tenisben,Nonmetal,Matt LeBlanc,10432,4,0
Aznkid0887,Dani Alves,Mississippi,10434,3,1
Bbolen76,Talk:Call of Duty: Modern Warfare 2,Age of Enlightenment,10451,3,1
Wutthuhek,2060s,Events leading to the attack on Pearl Harbor,10454,3,1
Motorious,Phoenix (mythology),Year 2000 problem,10457,3,1
Motorious,Year 2000 problem,Apocalypse,10459,3,1
Motorious,Apocalypse,Bretwalda,10461,3,1
Motorious,Bretwalda,Dino (automobile),10463,4,0
Motorious,Dino (automobile),The Osterman Weekend,10464,5,0
Motorious,The Osterman Weekend,Lancia,10465,4,0
Motorious,Lancia,Mosh (song),10466,3,1
Motorious,Mosh (song),Bioinformatics,10467,4,0
Motorious,Bioinformatics,You have two cows,10468,4,0
Motorious,You have two cows,Demand flow technology,10469,4,0
Motorious,Demand flow technology,Bburago,10470,4,0
Motorious,Bburago,Prostaglandin E1,10471,4,0
Motorious,Prostaglandin E1,Treatment Action Group,10474,3,1
Motorious,Dino (automobile),History of radiation therapy,10477,4,0
Motorious,History of radiation therapy,Thomas Dolby,10478,4,0
Motorious,Thomas Dolby,Dino,10480,4,0
Motorious,Dino,International Race of Champions,10485,4,0
Motorious,International Race of Champions,Maserati Birdcage 75th,10486,3,1
Motorious,Maserati Birdcage 75th,Phoenix (mythology),10487,3,1
Motorious,Phoenix (mythology),Dannielynn Birkhead paternity case,10488,4,0
Motorious,Dannielynn Birkhead paternity case,User talk:Motorious,10489,-1,0
Hunt4blood,Lydiard Park Academy,K League All-Star Game,10491,4,0
Richbrett12,Doink the Clown,Victor Oladipo,10499,3,1
Richbrett12,Victor Oladipo,Chicken Dance,10501,4,0
Richbrett12,Chicken Dance,"Bowling Green, Ohio",10502,3,1
Richbrett12,"Bowling Green, Ohio",Chick Magnet,10503,4,0
Richbrett12,Chick Magnet,Manti Te'o,10504,4,0
Macka0010,Broadgreen International School,Beats Electronics,10507,3,1
Macka0010,Beats Electronics,Sheldon Cooper,10508,3,1
Macka0010,Sheldon Cooper,Dianna Agron,10509,3,1
Macka0010,Dianna Agron,Walkers (snack foods),10511,3,1
Ksadilla,Early life of Isaac Newton,Chris Kluwe,10515,4,0
Ksadilla,Chris Kluwe,Pat Proft,10517,4,0
Ksadilla,Pat Proft,Ben Leber,10523,4,0
Ksadilla,Ben Leber,Jerome Simpson,10524,3,1
Surferpete,Álvar Núñez Cabeza de Vaca,Sith,10528,-1,0
Surferpete,Sith,C/2011 L4,10529,3,1
Everettdurbin,William Blake,Czech Republic,10533,3,1
GoKuchisakeonnago!,Mountain Dew,Three 6 Mafia,10537,3,1
GoKuchisakeonnago!,Mountain Dew,Love Rollercoaster,10539,3,1
Cullinth01,Bill Geist,Ognjen Vukojević,10552,-1,0
Cullinth01,The Rodillian Academy,Roberto Romanello,10555,5,0
Cullinth01,Roberto Romanello,Jonathan Grayer,10557,5,0
Cullinth01,Garden dormouse,Oldcotes,10561,5,0
Cullinth01,Oldcotes,Golędzin,10562,-1,0
Cullinth01,Golędzin,Périllos,10563,-1,0
Cullinth01,Périllos,Virigneux,10564,-1,0
Cullinth01,Sheldon Cooper,Adolf Hitler,10567,2,1
Dj12599,St Gregory's Catholic School,Cherwell School,10587,4,0
Dj12599,Cherwell School,Giles Ji Ungpakorn,10591,4,0
Fighterf4u,Culture of Indonesia,Harry Potter and the Goblet of Fire,10622,3,1
Fighterf4u,Harry Potter and the Goblet of Fire,Mission Santa Clara de Asís,10623,-1,0
Fighterf4u,Mission Santa Clara de Asís,Vladimir Komarov,10625,-1,0
Fighterf4u,Vladimir Komarov,German destroyer Z1 Leberecht Maass,10626,3,1
Fighterf4u,German destroyer Z1 Leberecht Maass,"E Company, 506th Infantry Regiment (United States)",10629,3,1
Fighterf4u,A Wrinkle in Time,Radium,10636,3,1
Fighterf4u,Radium,Hydrogen,10638,1,1
Fighterf4u,Hydrogen,Felix Dzerzhinsky,10641,4,0
Fighterf4u,Felix Dzerzhinsky,Among the Hidden,10643,4,0
Fighterf4u,Felix Dzerzhinsky,The Black Circle,10647,4,0
Fighterf4u,The Black Circle,Big Nate: Strikes Again,10648,4,0
Fighterf4u,Big Nate: Strikes Again,Garrison's Gorillas,10649,4,0
Fighterf4u,Garrison's Gorillas,Daniel Berdichevsky,10650,4,0
Fighterf4u,Daniel Berdichevsky,Jet fighter generations,10651,5,0
Fighterf4u,Jet fighter generations,Battle of Stalingrad,10652,2,1
Fighterf4u,Battle of Stalingrad,0.999...,10653,4,0
Fighterf4u,0.999...,Trigonometry,10656,2,1
Blackjesus97,Diamond Jubilee of Elizabeth II,A Million Little Fibers,10659,4,0
Blackjesus97,A Million Little Fibers,Del Taco,10660,3,1
Blackjesus97,Del Taco,Noel Fielding,10662,4,0
Blackjesus97,Noel Fielding,Wallace Hall Academy,10663,4,0
Blackjesus97,Wallace Hall Academy,Kool (cigarette),10664,3,1
Blackjesus97,Kool (cigarette),Lieutenant,10665,3,1
Thespikeeffect,Fallout (series),Fallout (series),10667,1,1
Thespikeeffect,Fallout (series),Cholo,10668,3,1
Axemurder007,1931 China floods,Types of volcanic eruptions,10675,2,1
Axemurder007,1931 China floods,User:Axemurder007,10680,-1,0
Axemurder007,User:Axemurder007,Gina Rinehart,10682,-1,0
Axemurder007,Gina Rinehart,W-class Melbourne tram,10683,3,1
Axemurder007,W-class Melbourne tram,Thutmose III,10685,3,1
Zbthunder2000,Lucky Charms,Hungry Hungry Hippos,10690,3,1
Zbthunder2000,Hungry Hungry Hippos,Dependent clause,10692,3,1
Zbthunder2000,Dependent clause,Comprehensive Peace Agreement,10693,3,1
Mrgummy007,Constantinople,Child abandonment,10697,2,1
Franknam96,Colonial exhibition,Korean Empire,10701,2,1
Franknam96,Korean Empire,Pyongyang,10702,2,1
Franknam96,Pyongyang,Project Gemini,10703,3,1
Franknam96,Project Gemini,Lambda (rocket family),10704,2,1
Franknam96,Lambda (rocket family),Park Chung-hee,10705,3,1
Franknam96,Park Chung-hee,List of megaprojects,10711,3,1
Franknam96,List of countries without an airport,Air force,10717,3,1
Franknam96,Air force,Republic of Korea Army,10719,3,1
Franknam96,Republic of Korea Army,Aphrodite,10720,3,1
Franknam96,Aphrodite,Winston Churchill,10721,2,1
Franknam96,Korean Empire,Timeline of Korean history,10723,2,1
Franknam96,Korean Empire,Shavit,10728,4,0
Franknam96,Timeline of Korean history,History of Korea,10733,1,1
Franknam96,Korean Empire,1923 Great Kantō earthquake,10804,-1,0
Franknam96,Timeline of Korean history,Airship,10886,3,1
Franknam96,Timeline of the Gwangmu Reform,North Korea,10891,3,1
Franknam96,Talk:Park Chung-hee,"File:The West Gate of Seoul, Korean Empire (대한제국 서대문역).jpg",10902,-1,0
Franknam96,Timeline of the Gwangmu Reform,Jeju Naval Base,10931,3,1
Franknam96,Jeju Naval Base,KIS Guangjae,10932,4,0
Franknam96,KIS Yangmu,Korean Imperial Naval Academy,10943,3,1
Franknam96,Korean Imperial Naval Academy,Board of Marshals,10950,3,1
Franknam96,Park Chung-hee,List of country subdivisions by GDP over 100 billion US dollars,10959,3,1
Franknam96,United Nations General Assembly resolution 67/19,Timeline of first orbital launches by country,10962,2,1
Franknam96,Timeline of first orbital launches by country,STSAT-2C,10963,1,1
Franknam96,Timeline of first orbital launches by country,Satellite,10972,1,1
Franknam96,Satellite,Nuclear submarine,10973,2,1
Franknam96,Satellite,Template:Satellite navigation systems,10986,2,1
Franknam96,Timeline of first orbital launches by country,Template:Time signal stations,10989,3,1
Franknam96,Template:Time signal stations,Template:Weapons of mass destruction,10990,5,0
V-manABC123,Manufacturing in Japan,Sam Steele,11006,3,1
MrNOAHFISH,Pompeii,Tower of London,11019,3,1
MrNOAHFISH,Tower of London,Rhianna (singer),11020,4,0
MrNOAHFISH,Rhianna (singer),Ferruccio Lamborghini,11021,4,0
MrNOAHFISH,Ferruccio Lamborghini,Rainbow Fish,11023,4,0
MrNOAHFISH,Rainbow Fish,Gull,11024,2,1
MrNOAHFISH,Gull,Cheese,11025,3,1
Omaro2000,Licking,Petra,11027,3,1
Mbsabatini,Cab Calloway,Dizzy Gillespie,11034,1,1
Mario2707,Risk,History of Christianity,11041,3,1
Mario2707,Slender: The Eight Pages,Locked room mystery,11045,3,1
Mario2707,Locked room mystery,Hardboiled,11046,2,1
RenegadeCenobite,Wold Newton family,Lake Vostok,11059,3,1
RenegadeCenobite,User talk:RenegadeCenobite,Sapne Suhane Ladakpan Ke,11063,1,1
RenegadeCenobite,Sapne Suhane Ladakpan Ke,Scrubs (TV series),11064,3,1
RenegadeCenobite,Scrubs (TV series),My Humps,11065,2,1
RenegadeCenobite,My Humps,Henry Morton Stanley,11066,3,1
RenegadeCenobite,Henry Morton Stanley,Roddy Piper,11069,4,0
RenegadeCenobite,User talk:RenegadeCenobite,Young Folks,11073,5,0
RenegadeCenobite,User talk:RenegadeCenobite,Alicia Silverstone,11076,4,0
RenegadeCenobite,User talk:RenegadeCenobite,Talk:Ruger Mini-14,11081,-1,0
RenegadeCenobite,Talk:Ruger Mini-14,Stockton schoolyard shooting,11082,4,0
RenegadeCenobite,Stockton schoolyard shooting,James Paul Moody,11083,4,0
RenegadeCenobite,James Paul Moody,Sieroszewice,11084,5,0
RenegadeCenobite,Sieroszewice,Margaret Chapman,11086,5,0
RenegadeCenobite,User talk:RenegadeCenobite,Letter to Loretta,11090,5,0
RenegadeCenobite,Letter to Loretta,Jimmi Simpson,11091,3,1
RenegadeCenobite,Jimmi Simpson,NME,11092,3,1
RenegadeCenobite,NME,Kristen Schaal,11093,2,1
RenegadeCenobite,Kristen Schaal,Fred Rogers,11094,3,1
RenegadeCenobite,Fred Rogers,Dian Fossey,11095,3,1
RenegadeCenobite,Dian Fossey,Abel Streight,11096,3,1
RenegadeCenobite,Dorylus,Wikipedia:Templates for discussion/Log/2013 February 26,11099,-1,0
RenegadeCenobite,Wikipedia:Templates for discussion/Log/2013 February 26,Padded cell,11100,3,1
RenegadeCenobite,Caplin Bay,The Son of Man,11106,4,0
RenegadeCenobite,The Son of Man,Travis Barker,11107,3,1
Axlroseyboy,Genetically modified organism,Trench warfare,11115,3,1
Axlroseyboy,Wellington Phoenix FC,Lascaux,11119,3,1
Axlroseyboy,Lascaux,Ubisoft,11120,3,1
Axlroseyboy,Ubisoft,Will Keith Kellogg,11121,3,1
Axlroseyboy,Will Keith Kellogg,Glee (TV series),11123,3,1
Ninjaboos,Chester A. Arthur,James A. Garfield,11133,1,1
Ninjaboos,James A. Garfield,Nuclear engineering,11134,3,1
Ninjaboos,Nuclear engineering,Nuclear weapon,11142,1,1
CQawami,Mark,Gabriel Iglesias,11145,4,0
CQawami,Gabriel Iglesias,Aerosmith,11148,3,1
Kingxxx,Pennsylvania,Tissington Hall,11150,4,0
Kingxxx,Tissington Hall,Francis Crick,11151,3,1
Dubie6910,Template:Anaheim Ducks roster,Michel Therrien,11162,-1,0
Dubie6910,Michel Therrien,Bo Ryan,11164,3,1
Morrison78,Muswell Hill,Trainspotting (film),11173,2,1
Morrison78,Trainspotting (film),Braveheart,11175,2,1
Morrison78,RoboCop,The Notebook (2004 film),11177,3,1
SonicSonic642,Phyllis Reynolds Naylor,Coventry High School (Ohio),11179,5,0
SonicSonic642,Coventry High School (Ohio),SpongeBob SquarePants,11190,3,1
SonicSonic642,SpongeBob SquarePants,Justin Bieber,11191,2,1
Jetdaisuke,Jun Hee Lee,Mark Striegl,11201,5,0
MaglorThom,Tompkins Consolidated Area Transit,Ithaca Commons,11223,1,1
MaglorThom,Ithaca Commons,User talk:Freakofnurture,11228,-1,0
MaglorThom,Wikipedia:Changing username/Simple,Visa (document),11235,-1,0
MaglorThom,Visa (document),Age of majority,11236,3,1
MaglorThom,Age of majority,Wikipedia:Username policy,11237,4,0
MaglorThom,Tompkins Consolidated Area Transit,Bachelor of Music,11252,3,1
MaglorThom,Talk:Sturgis Charter Public School,Ode for St. Cecilia's Day (Handel),11256,-1,0
MaglorThom,Ode for St. Cecilia's Day (Handel),John Sterling (sportscaster),11258,4,0
MaglorThom,Yankees Suck,User:Kantenstein,11262,-1,0
MaglorThom,User:Kantenstein,User:Willy on wheels~enwiki,11263,-1,0
MaglorThom,User:Willy on wheels~enwiki,Sturgis Charter Public School,11264,-1,0
MaglorThom,Talk:Sturgis Charter Public School,User:DeathrockerComment,11267,-1,0
MaglorThom,User:MajorPenny,User talk:Shanes/2006-Apr-1 to 2006-Aug-31,11273,-1,0
MaglorThom,Talk:Sturgis Charter Public School,User:Universe Daily,11282,-1,0
MaglorThom,User:Jon777,User:공수 아이는 수음자 이다,11323,-1,0
MaglorThom,User:Smugface the greedy dwarf,Boston Red Sox,11334,-1,0
MaglorThom,Boston Red Sox,Wally the Green Monster,11335,1,1
MaglorThom,Talk:Wally the Green Monster,User:PokemonFan,11350,-1,0
MaglorThom,User:Smugface the goldeating dwarf,User:Jimbo Wales/In many languages...,11354,-1,0
MaglorThom,Talk:Sturgis Charter Public School,User:DeborahBrown,11364,-1,0
MaglorThom,Sturgis Charter Public School,User:Theflyingfudge,11368,-1,0
MaglorThom,Sturgis Charter Public School,User:Lubu999,11400,-1,0
MaglorThom,User:Lubu999,Cape Cod Regional Transit Authority,11402,-1,0
MaglorThom,User:UniverseToday,User:Dandanakan,11414,-1,0
MaglorThom,User:Cartman4000,User:Gezza,11420,-1,0
MaglorThom,User:Notsasockpuppet,User:Do it again,11445,-1,0
MaglorThom,User:Do it again,User:Sott,11446,-1,0
MaglorThom,User:Sott,User:Sonofzion,11450,-1,0
Soap mactavish123,War,Whale shark,11491,3,1
Soap mactavish123,Whale shark,Geodesic dome,11492,3,1
Soap mactavish123,Geodesic dome,Roman numerals,11494,3,1
Soap mactavish123,Roman numerals,Curry,11495,3,1
Rumballs1234,KTM,Street painting,11502,4,0
Rumballs1234,Street painting,Appropriation (art),11503,3,1
Rumballs1234,Appropriation (art),Prayer,11507,3,1
Hibbley11boy,Wool,New Soviet man,11515,3,1
Hibbley11boy,New Soviet man,Phonograph,11517,3,1
Hibbley11boy,Phonograph,Dotara,11519,3,1
Hibbley11boy,Dotara,Actor,11520,4,0
Onesadface,The Hollow Men,Autonomous Rotorcraft Sniper System,11533,4,0
Jpjazz,Crab,Wikipedia:Sandbox,11537,4,0
Jpjazz,Wikipedia:Sandbox,Religion,11544,-1,0
Devilman154,Mischief Night,Jutland,11556,3,1
RajatSharmaCena,Joker (2012 film),Sonakshi Sinha,11567,1,1
RajatSharmaCena,Sonakshi Sinha,WWE Vintage,11568,3,1
RajatSharmaCena,WWE Vintage,The Miz,11569,2,1
RajatSharmaCena,The Miz,"TLC: Tables, Ladders and Chairs (2012)",11570,2,1
RajatSharmaCena,"TLC: Tables, Ladders and Chairs (2012)",List of WWE World Heavyweight Champions,11572,2,1
RajatSharmaCena,List of WWE World Heavyweight Champions,Jayantabhai Ki Luv Story,11573,4,0
RajatSharmaCena,Jayantabhai Ki Luv Story,Kai Po Che!,11575,3,1
RajatSharmaCena,John Cena,Nanban (film),11577,4,0
RajatSharmaCena,Nanban (film),List of Bollywood films of 2013,11578,3,1
RajatSharmaCena,List of Bollywood films of 2013,WrestleMania XXX,11579,4,0
Peanutsfish,Pontus (mythology),Ceto,11589,1,1
Peanutsfish,Ceto,Nereus,11590,2,1
Peanutsfish,Nereus,Phobos (mythology),11591,2,1
Peanutsfish,Leucothea,Terra (mythology),11603,2,1
Peanutsfish,Oceanus,Nyx,11606,2,1
Peanutsfish,Giants (Greek mythology),Poseidon,11611,1,1
Peanutsfish,Poseidon,Giant (mythology),11613,1,1
Aaronneswa,The Hunger Games (novel),Go (game),11627,3,1
Aaronneswa,The Hunger Games trilogy,Hippocrates,11629,3,1
Aaronneswa,Hippocrates,Finland,11631,2,1
Nastrio1,Beowulf,Cadbury Dairy Milk,11639,3,1
Nastrio1,Cadbury Dairy Milk,Tennis Court Oath,11640,3,1
Nastrio1,Cadbury,The Sydney Russell School,11646,4,0
Maniacbrother,Dale Carnegie,Cameron Diaz,11653,3,1
Maniacbrother,Cameron Diaz,Detroit Pistons,11654,3,1
Maniacbrother,Raymond Schwartz,Graham,11656,5,0
Maniacbrother,Taylor Swift,One Direction,11660,2,1
Stiki500,Topsy Ojo,Dartford Grammar School for Girls,11671,2,1
Stiki500,Dartford Grammar School for Girls,General Certificate of Secondary Education,11672,2,1
Stiki500,General Certificate of Secondary Education,Mauritius,11674,2,1
Stiki500,David Miliband,International Baccalaureate,11683,3,1
Ehodge60,Children's literature,Bobby McGrath,11691,4,0
Chixlegs101,Demographics of Philadelphia,"West Oak Lane, Philadelphia",11759,2,1
Chixlegs101,"West Oak Lane, Philadelphia",J Davey,11761,4,0
Chixlegs101,J Davey,Billy the Kid,11769,4,0
Rsshelas,Great Lakes,Pascal (programming language),11774,3,1
Rsshelas,Pascal (programming language),Alan Turing,11776,3,1
Rsshelas,Alan Turing,The Great Gatsby,11777,2,1
Rsshelas,The Great Gatsby,BlackBerry Limited,11783,3,1
Vietxtony,Bay of Pigs Invasion,DeAndre Jordan,11788,4,0
Sarah Natochenny,User talk:Arwel Parry,User talk:Sarah Natochenny,11791,-1,0
Tryuee,George Watsky,User talk:Seaphoto,59,-1,0
Tryuee,User talk:Seaphoto,Johannes Gutenberg,65,4,0
Tryuee,Popsicle (brand),User talk:Tryuee,73,-1,0
BanMeIfYouDare,Up All Night (One Direction album),User talk:BanMeIfYouDare,109,-1,0
Datonorad,User:Datonorad,Jumber Patiashvili,192,-1,0
JohnnyGR,User:Scepia/bibliophile,User talk:JohnnyGR,199,-1,0
JohnnyGR,Wikipedia:Administrators' noticeboard/Edit warring,Wikipedia:Articles for deletion/List of National Express Coventry bus routes,210,-1,0
CallumCiappelli,Suzanne Lappin,User talk:EncMstr,222,-1,0
XXYYZZ99999,User:XXYYZZ99999,"Tarzana, Los Angeles",338,-1,0
ValuedContributor,Ted Bundy,Parkway Middle School (La Mesa CA),426,4,0
ValuedContributor,Parkway Middle School (La Mesa CA),List of crew-served weapons of the U.S. Armed Forces,427,3,1
KieranWATERS,Wikipedia talk:Username policy,Benton Park School,589,-1,0
KieranWATERS,Snowballing (sexual practice),User:KieranWATERS/sandbox,596,-1,0
KieranWATERS,Benton Park School,User talk:KieranWATERS,601,-1,0
Superkarebear,Like Minds,User talk:Superkarebear,815,-1,0
Jason Murdah,Tembo (Kitembo) language,User talk:Materialscientist,918,-1,0
Jason Murdah,User talk:Materialscientist,User talk:Jason Murdah,920,-1,0
Miikeoo,User:Miikeoo,HMS Inconstant (1914),950,-1,0
NinjaJacob05,Carnivore,User:NinjaJacob05,976,-1,0
NinjaJacob05,Omnivore,User talk:NinjaJacob05,983,-1,0
Mattyran,User talk:Mattyran,Nick Clegg,1044,-1,0
Tabrnakus,User:Tabrnakus/sandbox,User talk:Tabrnakus,1099,-1,0
Tabrnakus,User:Tabrnakus,Rondell Sheridan,1101,1,1
MotherFher,HUMP! (film festival),User talk:MotherFher,1183,-1,0
Tinytimscane,Oprahism,"Martin Luther King, Sr.",1232,2,1
Hobo Jeff,Adolf Hitler's rise to power,User talk:Hobo Jeff,1331,-1,0
Bennx285,User talk:Revolution1221,User talk:Bennx285,1537,-1,0
SystemsOverload,Integrity (band),User talk:SystemsOverload,1599,-1,0
SystemsOverload,User talk:SystemsOverload,Integrity (band),1600,-1,0
SystemsOverload,User talk:SystemsOverload,User talk:Biker Biker,1602,-1,0
SystemsOverload,User talk:Biker Biker,Wikipedia:Administrator intervention against vandalism,1603,3,1
Yoho15,User talk:Torreslfchero,List of sovereign states,1609,-1,0
Slothhunter,Decomposer,Education in Equatorial Guinea,1651,4,0
FlakyDiscord,User:FlakyDiscord,Soham Village College,1938,-1,0
Lonewolfdablak,Cordyline australis,Personal computer hardware,2046,3,1
Lonewolfdablak,Personal computer hardware,User talk:Lonewolfdablak,2050,-1,0
Potatocakes123,Syria International Islamic Bank,Wikipedia:Edit filter/False positives/Reports,2142,-1,0
Salsudoikari,Maroon 5,User talk:Lugia2453,2279,-1,0
Tylt45,Kathryn C. Thornton,User talk:Tylt45,2350,-1,0
Tescohorse,Richard I of England,User talk:Tescohorse,2418,-1,0
Hacker 24087,User talk:71.226.18.67,Politics of Mexico,2556,4,0
Euis handayani,Talk:Main Page,Talk:Main Page,2626,-1,0
Euis handayani,Talk:Main Page,User:Euis handayani,2627,-1,0
Elite Marshmallow,Józef Kowalski (supercentenarian),User:Elite Marshmallow,2656,-1,0
Himsis,James Farmer,User talk:Himsis,2670,-1,0
Donna2728,Category:1974–75 American college basketball standings templates,User talk:Donna2728,2696,-1,0
Kroth18,Miami Dolphins,User talk:Sarahj2107,2737,-1,0
CelticIrish1996,Seth MacFarlane,User talk:CelticIrish1996,2780,-1,0
Jaconator6,User:Jaconator6,Attack on Sydney Harbour,2875,-1,0
Wikitroller13,Cajasol,User talk:Wikitroller13,2930,-1,0
Imtabithaok,Shrek,User talk:Imtabithaok,3097,-1,0
Hello bruv,Durston House,User talk:Hello bruv,3144,-1,0
Hyper obese guy,User talk:Koavf/Archive040,Dobroslav Jevđević,3264,4,0
Genius567812,Types of capital punishment,Chemical element,3392,3,1
Eitnera21,Alice Walker,User talk:Eitnera21,3508,-1,0
Joekingirish,Domestic violence,User talk:069952497a,3610,-1,0
TheEd955,User talk:TheEd955,American Girl,3873,-1,0
Jpin10,Gleba,User talk:Eeekster,4047,-1,0
Thereedeemedperson22,Colorblindness,Coca-Cola Zero,4175,4,0
Gir4rocks,Carrot Top,User talk:Gir4rocks,4213,-1,0
Sweller than you,List of All Grown Up! episodes,User talk:Sweller than you,4306,-1,0
Sweller than you,User talk:Sweller than you,User talk:MaxSem,4307,-1,0
MikePancho,User talk:MikePancho,Cibo,4508,5,0
VikingDeathMarch,Beluga whale,User:VikingDeathMarch,4546,-1,0
Nazstaz,Dale Chihuly,Wikipedia:Edit filter/False positives/Reports,4594,-1,0
Aaronminer123,Daniel Bryan,User talk:Aaronminer123,4610,-1,0
Aaronminer123,Tramp,User talk:Fraggle81,4612,-1,0
Freestyle607,LeBron James,User talk:Freestyle607,4779,-1,0
Hamoudy113,User talk:Hamoudy113,User talk:Jageshwar,4808,-1,0
Matteblackful,Resident Evil 4,User talk:Matteblackful,4820,-1,0
Matteblackful,User talk:Matteblackful,User talk:Torreslfchero,4821,-1,0
Mail Facts,Forrest Gump,The Marksman (album),4834,-1,0
Waqarahmad 11,Hindko dialect,Hindko language,4876,1,1
Jakegantt4,User:Jakegantt4/Neopets: The Seekers of the Doom Squad,Mario Party: Island Tour,5223,-1,0
Jakegantt4,Electronic Entertainment Expo 2013,User:Jakegantt4,5272,-1,0
Benito Del Torro,Frederick Douglass Academy,User:FDA1234/Frederick Douglass Academy 1,5330,-1,0
Leshnavoka,User:Pisconeri,Garbiñe Muguruza,5462,-1,0
Chase45119,User:Chase45119/sandbox,Computer repair technician,5495,-1,0
Bobbybrownbeats01,Dil Pickles,Brooke Hogan,5501,3,1
MattFlynnForPresident,User talk:MattFlynnForPresident,Template:Cincinnati Bengals roster,5585,2,1
MattFlynnForPresident,User talk:Richmond96,Matt Barkley,5604,4,0
Craps222,User:Craps222,User talk:Craps222,5626,-1,0
Yorkie595,Yorkie,Primary schools in the Metropolitan Borough of Dudley,5632,4,0
Yorkie595,Primary schools in the Metropolitan Borough of Dudley,Brown Willy,5633,4,0
Datu Dong,Internet in the Philippines,User talk:Datu Dong,5668,-1,0
Datu Dong,User talk:Datu Dong,Silvio Berlusconi,5669,4,0
Evlekis,User talk:Rron.l,Adrian Lulgjuraj,5689,4,0
Evlekis,User talk:Rron.l,Norodom Sihamoni,5701,4,0
Evlekis,Tourism in Kosovo,User talk:Pigsonthewing,5735,-1,0
Evlekis,User talk:Eraalickaj,Bardhyl Çaushi,5786,4,0
Evlekis,Moša Pijade,User:Eraalickaj,5801,-1,0
Evlekis,User talk:Eraalickaj,Tonibler,5804,4,0
Evlekis,User:Evlekis/sandbox,User talk:F382d56d7a18630cf764a5b576ea1b4810467238,5978,-1,0
Evlekis,Talk:President of Serbia and Montenegro,User talk:Epeos,6013,-1,0
Evlekis,User talk:Epeos,Elvir Muriqi,6062,4,0
Evlekis,User talk:Ultimatumi1,Sheikh Hasina,6084,-1,0
Evlekis,Branko Bošković,Angjela Martini,6094,3,1
Evlekis,Talk:Angjela Martini,Mario Galinović,6096,-1,0
Evlekis,Sanja Đorđević,User talk:Jetonkelmendi,6111,-1,0
Evlekis,User talk:Jetonkelmendi,Nikola Pilić,6121,3,1
Evlekis,User talk:72.204.6.28,Tuzi,6153,-1,0
Evlekis,User talk:2600:100E:B122:D5D3:8E7B:9DFF:FED6:6A85,Macedonia (region),6165,4,0
Evlekis,Talk:François Bozizé,User talk:109.236.41.186,6221,-1,0
Evlekis,User:Evlekis/sandbox,Talk:NATO bombing of the Radio Television of Serbia headquarters,6259,-1,0
Evlekis,User:Evlekis/sandbox,Etrit Berisha,6269,-1,0
Evlekis,Battle of Junik,Talk:Battle of Belaćevac Mine,6351,-1,0
Evlekis,User talk:Evlekis/Archive12,User talk:Evlekis/Archive11,6438,-1,0
Evlekis,User talk:78.144.73.175,User talk:178.149.73.23,6574,-1,0
Evlekis,User talk:Antidiskriminator,Crafts in Kosovo,6588,4,0
Evlekis,User talk:Antidiskriminator,Zupče,6591,4,0
Evlekis,Wikipedia:Redirects for discussion/Log/2013 April 2,Ştimle,6605,3,1
Evlekis,Timeline of Kosovo history,Wikipedia:Articles for deletion/List of Albanian rock bands,6619,-1,0
Evlekis,Wikipedia:Articles for deletion/List of Albanian rock bands,Dardani,6620,3,1
Evlekis,User talk:Tide rolls,User talk:Zetatrans,6725,-1,0
Evlekis,Vladimir Golubović,Miodrag Lekic,6837,4,0
Evlekis,Talk:Majlinda Kelmendi,Talk:Butcher of the Balkans (disambiguation),6897,-1,0
Evlekis,Talk:Butcher of the Balkans (disambiguation),Hungarians of Croatia,6925,3,1
Evlekis,Talk:Butcher of the Balkans (disambiguation),Baba Vanga,6942,4,0
Evlekis,Drago Lovrić,User talk:109.106.247.195,6960,-1,0
Evlekis,User talk:109.106.247.195,Marko Perković,6963,4,0
Evlekis,Kočani,User talk:Amorymeltzer,7027,-1,0
Evlekis,Zym,Wikipedia:Deletion review/Log/2013 April 19,7046,-1,0
Evlekis,Wikipedia:Deletion review/Log/2013 April 19,Talk:Cinema of Kosovo,7047,-1,0
Evlekis,Shkodër,User talk:SmokeyJoe,7095,-1,0
Evlekis,User talk:SmokeyJoe,Kosovo–Serbia relations,7103,4,0
Evlekis,Talk:Stevko,Rostislav (given name),7149,4,0
Evlekis,Wikipedia:Articles for deletion/Stanislava Pak Stanković,The Frog's Legacy,7154,5,0
Evlekis,Wikipedia:Articles for deletion/Stanislava Pak Stanković,Istočno Sarajevo,7163,5,0
Evlekis,Wikipedia:Articles for deletion/Stanislava Pak Stanković,Storm Thorgerson,7169,4,0
Evlekis,User talk:Evlekis/sandbox,Vlashnjë,7346,-1,0
TreCoolGuy,User talk:TreCoolGuy,User talk:TreCoolGuy,7541,-1,0
TreCoolGuy,User talk:TreCoolGuy,Iron Man 3,7560,3,1
TreCoolGuy,User talk:TreCoolGuy,Foxboro Hot Tubs,7568,4,0
TreCoolGuy,User talk:TreCoolGuy,Talk:Green Day,7638,-1,0
