username1,pagetitle1,pagetitle2,counter,hop,nhop
Katie katywaty,User:Katie katywaty,Catherine Parr,196,-1,0
Best girl ever,User:Best girl ever,User talk:Best girl ever,268,-1,0
Dr.XXXX,Lancaster Royal Grammar School,User talk:EvergreenFir,287,-1,0
Puremagic67,User talk:Escape Orbit,User talk:Puremagic67,515,-1,0
TheEvilRussian,Highland Park High School (Minnesota),User talk:TheEvilRussian,782,-1,0
TheEvilRussian,User:TheEvilRussian,"Highland Park, Saint Paul",784,-1,0
Playtime1208Kinz,User talk:Playtime1208Kinz,Template:Taxonomy/Laurasiatheria,924,-1,0
RealTimeLords1,Transformers: Age of Extinction,User talk:BBCGuy2,1168,-1,0
RealTimeLords1,User talk:BBCGuy2,GoldenEye,1169,5,0
RealTimeLords1,User talk:RealTimeLords1,User talk:SchroCat,1171,-1,0
RealTimeLords1,User talk:SchroCat,20th Century Fox,1172,4,0
RealTimeLords1,Doctor Who: Series 7 (soundtrack),User talk:Jedi94,1176,-1,0
RealTimeLords1,User talk:Jedi94,Paramount Pictures,1180,2,1
Joshbrownnn,Sunderland A.F.C.,User:Joshbrownnn/sandbox,1371,-1,0
Joshbrownnn,User:Joshbrownnn/sandbox,Andy Horton,1372,-1,0
사구ㅏ,User:사구ㅏ,Ramón Emeterio Betances,1490,-1,0
사구ㅏ,Doctor Who,User talk:사구ㅏ,1496,-1,0
Bountyhunter2001,Gideon Mantell,User talk:Bountyhunter2001,1672,-1,0
Marvinugorji,Portal talk:Biography/Intro,Portal:Contents/Indices/Intro,1830,-1,0
Marvinugorji,Portal:Contents/Portals/Intro,User talk:Marvinugorji,1835,-1,0
Xcmpunkx,New United States Football League,Akron Fire,1904,3,1
IHateLucyVanPeltSoDamnMuch,World's Largest Outdoor Cocktail Party,User talk:FuckingShitSince1980,2022,-1,0
Eatay Dik,Hobo spider,Pop punk,2053,4,0
Steve Keener,Lucien E. Forbes,Forbes Energy,2108,1,1
JimmyInSpacd,Mr Monkey's Banana Ride,"Willington, Kent",2384,5,0
Wikipoker007,Bembridge,User:Forteblast,2556,-1,0
ILuvWheat,User:ILuvWheat,Hulk,2559,-1,0
Archbishop of boxing,Sam Hutchinson,User talk:GiantSnowman,2576,-1,0
Ilovemylittlepony123321123,User talk:Ilovemylittlepony123321123,User talk:Ilovemylittlepony123321123,2636,-1,0
Skyrim man,User talk:Skyrim man,User:Skyrim man,2649,-1,0
C0rsicoCorsiiii,Disney family,User talk:SlimVirgin,2915,-1,0
C0rsicoCorsiiii,User talk:SlimVirgin,"Calvary Cemetery, East Los Angeles",2916,4,0
Nandaparesh,Bhanushali,User talk:Nandaparesh,2939,-1,0
Nortabun,Barge,Portal:Miley Cyrus/Intro,3030,-1,0
Rolloffle78,Wikipedia:Articles for deletion/Log/2013 September 6,Merrill Lynch,3130,-1,0
채널 11번과 22번은 에스비에스입니다,Squid (food),User talk:채널 11번과 22번은 에스비에스입니다,3412,-1,0
RadicalDame,Carol Alt,User talk:RadicalDame,3424,-1,0
CharlesWhiteUSA,Wikipedia:Articles for deletion/Log/2013 September 3,Wikipedia:Teahouse/Guests/Left column,3604,-1,0
GreigBrown,Loch Lomond RFC,User talk:Loriendrew,3750,-1,0
BEBEQ200,User talk:Hamham31,User:Closedmouth,3776,-1,0
SPR guy,Japanese kitchen,User:Tentinator/CSD log,3896,-1,0
Safee Khawaja,User:Safee Khawaja,Bigg Boss 6,4012,-1,0
Safee Khawaja,Bigg Boss 7,User talk:Safee Khawaja,4039,-1,0
శ్రీధర్ బాబు,Bajji,Wikipedia:Teahouse/Guests/Right column,4060,-1,0
శ్రీధర్ బాబు,Bajji,Talk:Bhajji,4064,-1,0
శ్రీధర్ బాబు,List of mythological objects,User talk:Thompson.matthew,4095,-1,0
శ్రీధర్ బాబు,User talk:Thompson.matthew,Wikipedia:Requests for undeletion,4096,-1,0
శ్రీధర్ బాబు,Narada,Wikipedia:Copyright problems/2013 October 4,4102,-1,0
శ్రీధర్ బాబు,User talk:Thompson.matthew,Warrior monk,4106,-1,0
శ్రీధర్ బాబు,Talk:Nizam army,Battle of Givenchy,4120,-1,0
PokeJoe,User talk:PokeJoe,1066,4294,5,0
C96Mackenzie,User:C96Mackenzie/Heeden Bucket,Quiff,4437,-1,0
Domey64,Child abuse,User talk:Flyer22,4450,-1,0
Domey64,User talk:Flyer22,User talk:Domey64,4453,-1,0
Filancio Estrella,User talk:Widr,Great white shark,4502,-1,0
Coltano123,Liv and Maddie,User:Coltano123,4528,-1,0
Violethillmgmt,User:The Banner,User talk:Violethillmgmt,4532,-1,0
Beurocraticobama,User talk:Jimbo Wales,User talk:Onorem/Archive 19,4642,-1,0
Aliyahlolo,Bhaironghati,User:Aliyahlolo,4676,-1,0
Gman8426,User:Gman8426/sandbox,Australian Aboriginal culture,4729,-1,0
G DHONDARE,User talk:G DHONDARE/sandbox,Philosophy of mind,4919,-1,0
Wereq123,Wikipedia:Arbitration Committee Elections December 2013,Wikipedia talk:Paid editing policy proposal,4957,-1,0
Darkrai Crogunk,Darren Shan,User:Darkrai Crogunk,4982,-1,0
KyleTVGamer,Euclid Square Mall,Talk:The Fallen Madonna,5177,-1,0
Hogwild13,Weather,User:Hogwild13,5260,-1,0
Sonicmario22,User:Sonicmario22,Cat,6032,-1,0
HashtagHEEL,Shola Ameobi,User talk:Mattythewhite,6040,-1,0
HashtagHEEL,User talk:HashtagHEEL,Mike Jones (referee),6047,4,0
Dragondevil 22,List of Dani's Castle episodes,User talk:109.76.241.130,6077,-1,0
Dragondevil 22,List of Dani's Castle episodes,User:Cartman810,6088,-1,0
Dragondevil 22,List of House of Anubis episodes,User talk:Geraldo Perez/2013 Revision history,6220,-1,0
PixelSeven,Wikipedia:Sandbox,User:PixelSeven,6576,-1,0
PixelSeven,User:PixelSeven/MySandbox,Fat kids,6587,-1,0
PixelSeven,Child obesity,Gerry Sharpe,6589,4,0
PixelSeven,Burris Laboratory School,Population I,6594,4,0
PixelSeven,Population I,Stop Online Piracy Act,6595,3,1
Cesar benitez,User:Cesar benitez,Global marketing,6667,-1,0
Cesar benitez,User:Cesar benitez,Windows-1252,6672,-1,0
J341933,207 CC,Datsun 510,6772,3,1
J341933,Peugeot 207,Acute HIV infection,6777,5,0
J341933,User talk:Doc James,Paliperidone,6780,3,1
J341933,List of people with bipolar disorder,User talk:Elizium23,6806,-1,0
J341933,User talk:John Cline,Cub Scouting (Boy Scouts of America),6832,4,0
J341933,Risperidone,User talk:Sionk,6837,-1,0
J341933,User talk:Sionk,Sohail Castle,6845,4,0
J341933,User talk:Doc James,Wikipedia:Articles for deletion/William Eivind Hall,6855,-1,0
J341933,Douglas Hall,User talk:Ishdarian,6865,-1,0
J341933,User talk:Ishdarian,Medal of Valor (Israel),6870,4,0
Williamb4,User talk:Williamb4,William the Conqueror,6937,-1,0
Ernestolynch,Urban75,User:Ernestolynch,6972,-1,0
Ernestolynch,Talk:Urban75,Wikipedia:Administrators' noticeboard/3RRArchive9,7015,-1,0
Ernestolynch,Talk:Urban75,Black billionaires,7036,5,0
Otisfrog,Justin Bieber,Wasalu,7071,2,1
Otisfrog,Talk:Mercedes (name),T. J.'s (Newport),7078,-1,0
Otisfrog,Clifford Smith (rapper),Nicholas,7114,3,1
Otisfrog,Good Samaritan Medical Center,Amar'e Stoudemire,7136,4,0
Otisfrog,Target Corporation,User:Otisfrog/MSOffice,7266,-1,0
Otisfrog,Charles Conaway,User talk:C.Fred,7274,-1,0
Otisfrog,Gregg Steinhafel,User talk:Grahambrunk,7288,-1,0
Otisfrog,User talk:Grahambrunk,Pour It Up,7291,4,0
Otisfrog,Margaret Chung,Sean Michael Anderson,7314,3,1
Otisfrog,Sean Michael Anderson,File:The Road Home (Heart album) coverart.jpg,7315,-1,0
Otisfrog,Anthony Fisher (Target),Vicks,7378,4,0
Otisfrog,Zeke Mowatt,Ghetto (rapper),7390,4,0
Otisfrog,User talk:Otisfrog,Walgreens,7412,3,1
Otisfrog,Walgreens,Aretha Franklin,7419,3,1
Darthstripe,User talk:Darthstripe,User:Darthstripe,7441,-1,0
Darthstripe,User:Darthstripe,"Fried, Frank, Harris, Shriver & Jacobson",7442,-1,0
Stjohnny,A Current Affair,User:Burkenburg,7531,-1,0
Stjohnny,User:Burkenburg,User:Burkenburg/Jarrad Burke,7532,-1,0
Stjohnny,User:Burkenburg/Aaron Roberts,Myrmecia vindex,7543,-1,0
Stjohnny,Myrmecia brevinoda,Wikipedia:Articles for deletion/Burkenburg,7549,-1,0
Willy on wheels!,Wikipedia:Community portal,User talk:Willy on wheels!,7552,-1,0
Donghyuncoconut,User:Donghyuncoconut,User:Donghyuncoconut,7554,-1,0
Donghyuncoconut,User:Donghyuncoconut,Diary of a Wimpy Kid (film),7555,-1,0
Donghyuncoconut,User:Donghyuncoconut,User:Ultraexactzz,7559,-1,0
Donghyuncoconut,User:Donghyuncoconut,Myeong-dong,7580,-1,0
Donghyuncoconut,Internet troll,User talk:Donghyuncoconut,7582,-1,0
Coolmarioruiz1,User:Coolmarioruiz1,Dick Figures,7586,-1,0
Joebunkeo,David Horvitz,User talk:Theredproject,7637,-1,0
Joebunkeo,User talk:Tbhotch,Wikipedia:Articles for deletion/Log/2013 September 13,7641,-1,0
Joebunkeo,David Horvitz,User talk:DGG,7646,-1,0
JohnEPB,T. D. Mischke,User talk:Mikhailov Kusserow,7669,-1,0
JohnEPB,User talk:Mikhailov Kusserow,Gary Anderson (placekicker),7671,4,0
Rickbro271,User talk:Rickbro271,Emmanuel Emenike,7687,-1,0
Ryeband,User:Ryeband,Mad at Gravity,7845,-1,0
Ryeband,User:Ryeband,Frank Bell,7856,-1,0
